556	761.3036949634552
557	810.2093131542206
558	1063.1460337638855
559	776.9307491779327
560	1117.5893261432648
561	999.6924619674683
562	1141.9584467411041
563	1163.4768261909485
564	1186.7144207954407
565	1062.156442642212
566	746.9349114894867
567	1283.7285056114197
568	1307.469955444336
569	1146.7298638820648
570	1556.8381946086884
571	1025.7888531684875
572	755.5126965045929
573	1234.2605094909668
574	1682.398763179779
575	818.6420624256134
576	1158.9510445594788
577	1688.5878882408142
578	1248.1867575645447
579	1569.6743619441986
580	842.3012063503265
581	1070.0983743667603
582	1816.2538385391235
583	1846.2947525978088
584	1285.1501171588898
585	1015.8053116798401
586	1054.8444576263428
587	1236.9251000881195
588	1129.7516407966614
589	1269.9009437561035
590	9252.186898231506
591	1316.2175681591034
592	1365.8304138183594
593	1036.2481331825256
594	1113.4060499668121
595	1118.6168475151062
596	1361.2162976264954
597	862.5929679870605
598	1170.3258521556854
599	1267.2179043293
600	1634.778281211853
601	917.9851076602936
602	1355.0730319023132
603	837.1256182193756
604	1113.3172557353973
605	819.7064373493195
606	1523.8277394771576
607	934.6876146793365
608	1078.6798944473267
609	644.9817762374878
610	610.4428906440735
611	548.7912085056305
612	629.4998009204865
613	520.2944073677063
614	582.1992661952972
615	588.6389739513397
616	747.6517794132233
617	587.7609703540802
618	607.3185741901398
619	596.8445425033569
620	571.436883687973
621	700.1667098999023
622	623.2541115283966
623	620.0231306552887
624	803.8896143436432
625	803.8896143436432
626	599.6440160274506
627	599.6440160274506
628	725.8353450298309
629	610.2133719921112
630	835.0374026298523
631	759.2091963291168
632	1041.6992881298065
633	784.9234366416931
634	779.5830867290497
635	779.5830867290497
636	783.3980376720428
637	783.3980376720428
638	909.1861355304718
639	1139.526263475418
640	1165.9301660060883
641	1008.5850281715393
642	921.8388252258301
643	838.4363744258881
644	1158.2323718070984
645	1026.4483289718628
646	1152.1164445877075
647	1066.383094549179
648	1037.3098182678223
649	1183.0096125602722
650	1082.0988464355469
651	1129.801872253418
652	1226.0340948104858
653	804.7102856636047
654	1058.2306945323944
655	1582.308193206787
656	1501.1788566112518
657	1501.1788566112518
658	1200.5460171699524
659	1583390339.1778066
660	1067.8590128421783
661	1457.1525573730469
662	924.9786214828491
663	1257.8293192386627
664	1655.8349707126617
665	1377.668189048767
666	1449.8790230751038
667	1238.3055403232574
668	1242.9307725429535
669	859.1734178066254
670	1156.1878340244293
671	1206.811604499817
672	971.87096118927
673	1629.4482216835022
674	1295.0720088481903
675	1095.4761147499084
676	951.4284937381744
677	1263.1568386554718
678	1032.268185377121
679	1745.9580221176147
680	1217.586725473404
681	1084.295257806778
682	1328.8744637966156
683	869.8307178020477
684	741.9226882457733
685	1264.0955533981323
686	1943.0023367404938
687	1111.0226125717163
688	922.113100528717
689	1063.8223943710327
690	778.8579480648041
691	1067.7959678173065
692	925.9312689304352
693	855.6038348674774
694	1177.4611368179321
695	1166.0754692554474
696	1372.9754796028137
697	1276.3894429206848
698	843.5974433422089
699	862.5845882892609
700	896.977789402008
701	1002.4475116729736
702	734.4273748397827
703	870.4805302619934
704	1063.2113466262817
705	1069.8945739269257
706	1243.0236566066742
707	1236.6553304195404
708	993.8428134918213
709	901.8650283813477
710	1416.6210145950317
711	954.5260589122772
712	1314.3052546977997
713	1453.9208421707153
714	1681.4251232147217
715	1235.4518992900848
716	975.1221408843994
717	1265.3354210853577
718	1433.202479839325
719	1026.8307507038116
720	1420.3937139511108
721	1485.0926172733307
722	1135.1549694538116
723	1345.7433459758759
724	1238.3492214679718
725	1170.9600067138672
726	1261.7492020130157
727	963.7381498813629
728	1233.4971199035645
729	955.8890569210052
730	1153.859782218933
731	1283.361218214035
732	1283.361218214035
733	1448.2300713062286
734	1571.9873893260956
735	1239.9226100444794
736	1214.6251873970032
737	914.9941508769989
738	1273.8820443153381
739	1277.1897654533386
740	1563.7039465904236
741	1213.390551328659
742	3458.2567069530487
743	1477.6793117523193
744	1383.6520547866821
745	1039.5261597633362
746	1629.6757128238678
747	1411.7174293994904
748	709.8582780361176
749	1494.19770860672
750	1352.93678855896
751	1243.3851540088654
752	1209.2268815040588
753	1831.7233800888062
754	1746.2669801712036
755	1004.5228524208069
756	1296.6863479614258
757	1059.5832364559174
758	1085.6683149337769
759	1227.4194457530975
760	1480.3050830364227
761	1474.0578062534332
762	1286.297149181366
763	2278.2954816818237
764	1184.2450168132782
765	1232.0577914714813
766	901.0753803253174
767	944.9742565155029
768	1222.8514606952667
769	1303.9399082660675
770	1322.1851434707642
771	1438.1040782928467
772	1917.5514919757843
773	1214.1688296794891
774	1207.5016436576843
775	1169.6229774951935
776	1193.2636709213257
777	1018.0984280109406
778	1453.030009508133
779	1196.164813041687
780	1302.3372254371643
781	1165.4473059177399
782	1128.3468477725983
783	1959.6765789985657
784	1724.7736082077026
785	1644.6010446548462
786	1507.2782814502716
787	1145.9263694286346
788	1471.2348611354828
789	988.6126530170441
790	1426.5284876823425
791	1979.3413152694702
792	1488.5855131149292
793	1092.3793280124664
794	1598.2732183933258
795	1755.1191804409027
796	1279.484777212143
797	999.8957369327545
798	1561.3252394199371
799	1364.1319868564606
800	1094.5507819652557
801	1125.3739371299744
802	1088.2081270217896
803	1511.186270236969
804	1301.9268729686737
805	1687.425363779068
806	1677.9557268619537
807	999.2169499397278
808	1678.6903803348541
809	1359.7836549282074
810	1002.3419380187988
811	1226.2797808647156
812	1571.709084033966
813	1916.738906621933
814	1414.3443050384521
815	1236.5610818862915
816	1079.7331674098969
817	1079.7331674098969
818	1363.2601680755615
819	1161.2942008972168
820	1396.6285173892975
821	1696.9464116096497
822	1183.7791647911072
823	2817.3540799617767
824	1395.9333672523499
825	1650.647670507431
826	1130.9224288463593
827	1926.587294101715
828	1035.1575284004211
829	1035.1575284004211
830	1559.9124164581299
831	1409.6073594093323
832	1314.8665866851807
833	1314.8665866851807
834	1701.6693367958069
835	1549.0025742053986
836	1227.704519033432
837	1457.9884605407715
838	1548.1679496765137
839	1770.40949177742
840	2804.4826471805573
841	6921.613117933273
842	1686.1900362968445
843	1123.089956998825
844	1123.089956998825
845	1835.9223833084106
846	1826.0951266288757
847	1590.0540277957916
848	1689.5737113952637
849	1619.6213331222534
850	1244.9562029838562
851	1471.4715077877045
852	1471.4715077877045
853	1471.4715077877045
854	4608.019860506058
855	1310.3074350357056
856	2015.2850193977356
857	2015.2850193977356
858	1839.7828855514526
859	1364.2767429351807
860	1861.6227858066559
861	1331.6175050735474
862	1295.3995106220245
863	1295.3995106220245
864	1442.9835822582245
865	1339.6394765377045
866	1246.347671031952
867	1451.4666659832
868	1760.140132188797
869	1643.2898015975952
870	1755.2317583560944
871	1417.8713200092316
872	1581.132649421692
873	1810.7440102100372
874	1602.7664020061493
875	1477.1978163719177
876	1373.868525505066
877	2336.998752117157
878	1460.9819440841675
879	1814.2395038604736
880	1256.525621175766
881	1382.865602016449
882	1105.4640607833862
883	1786.5902242660522
884	1509.0156264305115
885	2032.0349793434143
886	1704.7024211883545
887	1726.4496669769287
888	1318.2570343017578
889	1556.8625559806824
890	1885.52796626091
891	2141.7990431785583
892	1989.3872213363647
893	1289.419615983963
894	1635.7891683578491
895	1911.7881577014923
896	1520.9178884029388
897	1520.9178884029388
898	1276.8464663028717
899	2897.2736945152283
900	1364.9103260040283
901	1476.940150976181
902	1851.8738691806793
903	1276.9950139522552
904	1685.2892405986786
905	2237.487687110901
906	1944.120635509491
907	1741.0370879173279
908	1741.0370879173279
909	1885.9569926261902
910	1472.3541836738586
911	1584599498.4162683
912	1739.13747048378
913	1617.516553401947
914	2173.7996168136597
915	1494.102507352829
916	1237.282250404358
917	1237.282250404358
918	1746.9161093235016
