Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
3	4.321005892954752	0.03512701188669856	5.152165644831284	7.366328484488202	1.0713217168619735	3.197569030627805	-0.066855523578686	0.5094134763678684	0.0	0.0	4.496472783830969	0.034602072861638446	4.285804237260456	0.01674648969083103	4.285804237260456	-0.03520165569429601	-0.01838052219586753	False	False
4	4.321004305393749	0.026941741399183237	4.679432073802289	8.55088050982042	1.0735475977646918	2.572982814643038	-0.07902580652846286	0.5104718827371109	0.0	0.0	4.38129899081697	0.02789408836703375	4.321004305446321	0.026941741387304294	5.555395363592287	5.257216884047011e-11	-1.1878942274279325e-11	False	False
5	4.321001781238324	0.023194342351987585	3.840169890813268	8.809049573357083	1.1009369193257332	2.995280259482027	0.11337416286594064	0.5234955051393861	7.274972319917762e-71	4.0985138011823594e-73	4.365007419083848	0.02376414061713927	4.321001781220037	0.02319434234158862	6.599657419394126	-1.828670548320588e-11	-1.0398962940749712e-11	False	False
6	4.321004559521332	0.02866236396645197	5.100020252005919	7.962760361987371	1.043914567363077	2.1230171843358634	-0.15177159192157338	0.4963813767811431	0.0	0.0	4.432617442532248	0.0313733342596575	4.3210045594800235	0.028662363961830722	4.321004559480023	-4.1308290121833124e-11	-4.621247828850983e-12	False	False
7	4.320997708336178	0.038201130698478504	4.629884727940395	7.739242584802023	1.1325284978914871	1.861577511668878	0.08544498844040077	0.5385173007474021	0.0	0.0	4.320997708336178	0.038201130698478504	4.259485442101327	0.031686471241267666	4.259485442101329	-0.06151226623485151	-0.006514659457210838	False	False
8	4.320988874820417	0.025287875281508797	4.055925347590425	8.704556439952707	1.0197662097976292	2.177354963533983	-0.04784244826074639	0.48489883275877266	4.6973854930819007e-122	2.6463742302029273e-124	4.346992971184444	0.025672765419671374	4.32098887481436	0.02528787526693908	7.33256429063886	-6.056488643935154e-12	-1.4569716960677326e-11	False	False
9	4.3209883230957065	0.05377682988721052	4.246729461125621	8.387373632364865	1.1830407038808621	3.157225861262171	-0.012409566840776078	0.56253585469535	29.9194483515291	0.16855771623594437	4.463348781405104	0.06045274826627918	4.320988708234228	0.05377697561721899	4.32098870823423	3.85138521963313e-07	1.4573000847034612e-07	False	False
10	4.320977509786906	0.0434371155359747	4.019278793062508	7.455115261236284	1.1946700348616508	2.9780216618562707	0.08695981459061106	0.5680656015767149	7.9173047114803605	0.04460385717115029	4.504887335101563	0.10596950626772034	4.312796932137058	0.04178154488366519	4.312796932137059	-0.008180577649848253	-0.001655570652309507	False	False
11	4.321006144663037	0.02635700065259463	4.43208421139527	8.387237538999354	1.1724208392647368	2.5020125818508823	0.07524933101929474	0.5574861090703823	56.20926605216396	0.31666711918393836	4.342381591319837	0.028852828404258117	4.228014943469471	0.02675359142977815	4.2280149434694705	-0.09299120119356541	0.00039659077718352115	False	False
12	4.321013610141291	0.038824414045346194	3.9482966911202726	8.187756152688333	1.0892365877498673	2.453579150044051	-0.052102565024291475	0.5179319974750619	45.60696212636866	0.2569367352686176	4.450829889348978	0.0419949954451314	4.3210136107713595	0.03882441436379379	4.32101361077136	6.300684418647506e-10	3.1844759468269146e-10	False	False
