Iteration_step	Porb	eccentricity	Wdisk	logQ	primary_mass	age	feh	secondary_mass	posterior_probability	acceptance_ratio	inital_orbital_period	initial_eccentricity	current_orbital_period	current_eccentricity	current_spin	delta_e	delta_p	bad_solution_flag	gsl_flag	
1	8.817	0.046	4.1	7.6483648364836485	0.777759227528392	4.035499446704708	-0.4718029155268471	0.7209050279960665	14.824899804269178	0.0	8.864950880313579	0.046588673272799246	8.81699999995168	0.04600000000632218	10.239683180837476	-4.832045874536561e-11	6.322178891515762e-12	False	False
4	8.816991250890247	0.04378474902121755	3.31050580004083	7.6436980494818	0.7062233984058341	4.449193712177091	-0.7118475501101577	0.6545984679823676	1.1003654455659253	0.07422414047270992	8.857733938657955	0.04425137851472199	8.816991250771647	0.0437847490130664	12.06800660687297	-1.1860024073939712e-10	-8.15115336338934e-12	False	False
5	8.817012197202954	0.04145872536917433	2.9323141319437513	7.620421032874262	0.7498934652312936	4.087127483378778	-0.738680483347971	0.695076252922886	13.233526717598805	12.02648335689305	8.861635188906353	0.04195129050817303	8.817012197198817	0.04145872536769859	10.756144920331185	-4.137135078963183e-12	-1.4757431388012776e-12	False	False
11	8.816982400473579	0.034052743823072724	2.5898740282100525	7.846917085867655	0.7906416160452417	5.739103337929137	-0.5344782472559251	0.7328457139123346	3.8494307185234393	0.29088472035230156	8.867820195464558	0.03450341387536315	8.816982400385394	0.03405274379793895	11.10767907707724	-8.818545893518603e-11	-2.5133777004082702e-11	False	False
15	8.817015020132791	0.03778959102217665	1.6877721411770596	7.508651229405445	0.7728314767737446	4.688021244056752	-0.6605739005691231	0.7163374958215839	3.4599770978350994	0.8988282556134103	8.894587883229011	0.03856101455312421	8.81701502011952	0.037789591017346184	9.172661396128822	-1.3271161947159271e-11	-4.83046241894769e-12	False	False
17	8.817009808829017	0.047303668834788475	1.886500647799053	7.6413250769806575	0.7177138990971036	5.26604182825917	-0.5951825257943218	0.6652490130731052	4.340591960279386	1.2545146506880884	8.872121063112724	0.04797452059877431	8.817009808799218	0.047303668827202744	11.513216520704566	-2.97983859809392e-11	-7.585730654735556e-12	False	False
18	8.817008833674679	0.054630398608689804	1.7837894930349851	7.517535444619826	0.7574651252856298	5.2949176974921555	-0.37745808196151825	0.7020944246272502	5.367468492267037	1.2365752278455484	8.817008833674679	0.054630398608689804	8.724641953522733	0.05335193805043996	9.354378224214663	-0.09236688015194616	-0.0012784605582498443	False	False
21	8.816978285122424	0.042464077822564575	2.0764171539923435	7.831703280298447	0.8067597009984188	5.608388964421134	-0.34616254954400605	0.7477855668554343	11.004682512453234	2.050255633229666	8.872327703226862	0.04307470577804849	8.816978285234681	0.04246407782977652	10.697547176562702	1.1225687046589883e-10	7.211946317919882e-12	False	False
22	8.816992131052405	0.03444868782283196	2.240536737180535	7.1675832277230125	0.7827376604302895	5.291826983919653	-0.41029912347544545	0.7255195374528353	1.248691448606361	0.11346910255641665	8.936959703170096	0.03644045362802069	8.81699213049903	0.03444868775057446	8.81699213049903	-5.533760116804842e-10	-7.225749859562924e-11	False	False
23	8.817008542426887	0.052621911541090444	2.1569779056404412	7.12297749024207	0.787294528625147	5.008853571491402	-0.4996441837540002	0.7297432985826487	1.7982839121563292	1.4401347219630256	8.929346512884496	0.055876733429479825	8.817008542330962	0.05262191150617959	8.817008542330964	-9.592504568445293e-11	-3.4910851987035585e-11	False	False
24	8.816969954006245	0.06411075870258025	2.670218913680043	7.629466930149123	0.7628597585064651	5.009773206521561	-0.4535371274828896	0.7070947101596425	1.4915643230385514	0.829437617139115	8.88274172755082	0.06518901017026053	8.8169699540733	0.06411075871169414	10.21916461309631	6.705569433052005e-11	9.113890198086949e-12	False	False
25	8.816942112346153	0.06849355649825205	2.5443535277077065	7.420910720920566	0.7082704850046035	5.517474410158998	-0.7232093800436765	0.656495912550767	0.08611903186992334	0.05773739056354292	8.910463346070767	0.07010277545149353	8.81694211221125	0.06849355648779751	9.886977427807247	-1.3490364381141262e-10	-1.0454540011473057e-11	False	False
26	8.816954575069596	0.07360004417818287	3.3073300833038397	7.603693677944543	0.749067080811707	6.47131458782933	-0.6304522427042503	0.6943102772043712	0.07807839434741852	0.9066334427139214	8.908096082241116	0.07526657257150375	8.816954575206841	0.07360004420274381	10.01315175412376	1.3724488212574215e-10	2.456093661784564e-11	False	False
28	8.816951295571506	0.0708010217701891	3.596156112810932	7.675052863180447	0.6990140892108816	6.079523236177832	-0.4872240621072489	0.6479161592895661	0.007415329376414197	0.09497287230855263	8.877594873555426	0.07187041611348748	8.816951295579386	0.07080102177034031	12.080503932384481	7.879918939579511e-12	1.5121237595394632e-13	False	False
33	8.816982250281265	0.07751961226957013	3.93035028757857	7.510040232827245	0.7442902032714983	6.196960464837065	-0.41030769353761837	0.6898825894123517	0.06592157676483991	8.889905413307124	8.925875799866368	0.07961218910522384	8.81698225038566	0.07751961229489869	9.515796441306648	1.0439471509471332e-10	2.5328558694859282e-11	False	False
35	8.817008632578275	0.06982042584173187	4.462803437293781	7.344370685152907	0.7419076077997973	6.515150454926488	-0.4865649889687617	0.687674161669632	0.1710776201535109	2.595168813449215	8.975933826341766	0.07266332333253354	8.817008632826102	0.0698204259095877	8.817008632826104	2.4782664809208654e-10	6.78558320643674e-11	False	False
58	8.817024016488709	0.06389128571707797	3.9531329413712273	7.093674389910233	0.7388313182360656	5.814757958752696	-0.6681903214841192	0.6848227488730092	0.36081497568253407	2.1090717497634612	8.971149444882892	0.0678757729501704	8.817024016528185	0.06389128572247937	8.817024016528183	3.9475978041991766e-11	5.40140154825508e-12	False	False
59	8.817006228934385	0.047289479573925756	3.621972935404477	7.619706321855291	0.6928623777493405	5.690146773613739	-0.6439344866210043	0.6422141379358637	2.179871415395079	6.041521450908557	8.817006228934385	0.047289479573925756	8.758401972046748	0.046586628408286916	11.852204336376442	-0.05860425688763726	-0.0007028511656388403	False	False
61	8.81701586656649	0.03616390836058568	3.5619878271540464	7.720960910124643	0.7645608027485488	6.527691933085628	-0.48435312954612875	0.7086714080676298	9.585799181284935	4.397414963830611	8.889151495972914	0.03683507971439346	8.817015866710792	0.03616390836274824	10.651553092868046	1.4430234784867935e-10	2.162561796303919e-12	False	False
70	8.81698421072783	0.04267873336396746	3.2425534886721645	7.95344506410233	0.8232049959152754	5.978156354473461	-0.29581705212939563	0.7630287107138687	8.474392239867962	0.8840569345968716	8.865514650004636	0.04321558373224266	8.816984210706336	0.04267873335206903	11.22756356129271	-2.149391775674303e-11	-1.1898426688361496e-11	False	False
74	8.816968856901273	0.046332588632523174	2.3855874096085423	7.792937602336435	0.8020282767166381	5.233741135471178	-0.4147506519702571	0.7434000096886518	7.344191562737522	0.866633423950642	8.871168050415385	0.046986751402183176	8.81696885765725	0.04633258854672951	10.530772580096892	7.559766146414404e-10	-8.579366383987264e-11	False	False
76	8.816980331045356	0.04677609981045393	2.4534533468316204	7.671615919249789	0.81321896641062	4.66807736470877	-0.63492467408211	0.7537726599660036	5.276329198771791	0.7184356717412552	8.880499694878655	0.04756034338646024	8.816980331096934	0.04677609982357802	9.310703141115528	5.157829718882567e-11	1.3124092090865958e-11	False	False
86	8.817003201299945	0.05408844988180714	2.6736931313680583	6.865221734329083	0.7054452509140717	3.421403276414228	-0.70058452581018	0.653877203072253	1.9376440327783393	0.3672333472349259	8.901592119395103	0.05677631122873228	8.817003201270508	0.05408844986431291	8.81700320127051	-2.943778554254095e-11	-1.7494228288228442e-11	False	False
87	8.816997204174312	0.052923810595077586	2.849794384681366	6.814804181878869	0.7598299367755086	3.584546152569268	-0.5914451067469462	0.7042863683972189	1.7814581676370902	0.919393932786871	8.887270443619176	0.05694938255869033	8.81699720425214	0.052923810622163496	8.816997204252141	7.782752220464317e-11	2.708590990385673e-11	False	False
89	8.816992570051333	0.037836606168960105	3.1013795957228636	7.040348257126744	0.8357121298360461	2.734610052493961	-0.48275044657540034	0.7746215731450311	1.3911386915544797	0.7808988820656245	8.850223128224313	0.039464733346454395	8.816992569984363	0.037836606172480206	8.816992569984361	-6.697042920222884e-11	3.520100877452137e-12	False	False
