Step	Time_elapsed
1	0.0
2	1582680170.0897822
3	1453.8971908092499
4	1485.5352981090546
5	1189.819951057434
6	2254.992566347122
7	1615.1440601348877
8	1480.2381517887115
9	1535.5553679466248
10	1439.0244975090027
11	1497.8833937644958
12	1707.2937242984772
13	1707.2937242984772
14	1403.521811246872
15	1200.262573003769
16	1770.3874988555908
17	1397.5333874225616
18	1414.1816844940186
19	1604.535721540451
20	1577.6600494384766
21	1389.2619495391846
22	1365.3047873973846
23	1688.3742010593414
24	2452.5351407527924
25	1193.4625663757324
26	1704.9791531562805
27	1238.6721205711365
28	1936.2904341220856
29	1659.1701369285583
30	1284.431035041809
31	1182.4557802677155
32	1300.9539189338684
33	1785.9041585922241
34	1628.877846479416
35	1689.6892812252045
36	1933.1933670043945
37	1400.6836025714874
38	1720.9984829425812
39	1720.9984829425812
40	1950.8143887519836
41	1809.8004350662231
42	1260.534262895584
43	1578.7056822776794
44	1954.6483900547028
45	1996.53035902977
46	2659.2092187404633
47	1718.207725763321
48	1664.07945394516
49	1745.6635315418243
50	984.1017680168152
51	1102.5700976848602
52	1411.4320194721222
53	2069.7592227458954
54	1500.5411891937256
55	1198.297658443451
56	2048.4466428756714
57	2078.551182746887
58	1577.4909558296204
59	1498.3291244506836
60	1368.558922290802
61	1368.558922290802
62	3034.699704647064
63	3034.699704647064
64	2024.2018978595734
65	2239.7363233566284
66	2127.005509853363
67	1639.4938180446625
68	1669.039474248886
69	1102.033123254776
70	1956.8414933681488
71	1517.501263141632
72	1496.0222780704498
73	2059.85804772377
74	2171.0131719112396
75	2171.0131719112396
76	1634.484057188034
77	1460.3768696784973
78	1460.3768696784973
79	1460.3768696784973
80	3688.383228302002
81	1605.455953836441
82	1344.8336913585663
83	1596.0864973068237
84	1811.4739074707031
85	1525.894690990448
86	1526.5129749774933
87	1011.2072322368622
88	1011.2072322368622
89	1962.3403136730194
90	1459.0820376873016
91	1500.5483355522156
92	2023.028909444809
93	1473.0450015068054
94	1822.856829881668
95	1407.9072358608246
96	1630.6430537700653
97	1497.3409495353699
98	2292.592738866806
99	1781.7022581100464
100	2556.0670115947723
101	1629.3921720981598
102	1362.8702549934387
103	1502.6378855705261
104	1862.7751398086548
105	1936.9826333522797
106	1830.4616277217865
107	1935.1663136482239
108	1364.8422193527222
109	1346.8618705272675
110	1911.883675813675
111	1582968738.1708035
112	2404.1439278125763
113	1303.9908239841461
114	1201.6670670509338
115	1247.0120813846588
116	1603.995212316513
117	1326.2327721118927
118	1283.8489758968353
119	1093.6523983478546
120	1179.0686135292053
121	1230.3971135616302
122	1000.0854272842407
123	1113.3770248889923
124	2137.1419837474823
125	1097.266845703125
126	1331.317535161972
127	1322.9322798252106
128	1323.2172694206238
129	1458.8708724975586
130	1303.895931482315
131	1000.3719003200531
132	1085.9674723148346
133	1226.1642200946808
134	792.6856310367584
135	885.3038506507874
136	960.0975785255432
137	765.0414423942566
138	622.8147783279419
139	651.8639597892761
140	694.6424036026001
141	783.6262888908386
142	1168.8640325069427
143	671.8222074508667
144	669.1679837703705
145	698.6870505809784
146	831.6975383758545
147	607.2909524440765
148	521.833158493042
149	745.0251924991608
150	743.8465418815613
151	793.096925497055
152	581.7627620697021
153	849.7241625785828
154	711.088436126709
155	761.2266063690186
156	504.82924580574036
157	930.1428134441376
158	754.1524696350098
159	541.8694131374359
160	427.7727415561676
161	431.5272743701935
162	547.0318684577942
163	404.17906522750854
164	573.0450115203857
165	551.7774362564087
166	338.4674460887909
167	418.192355632782
168	416.36588954925537
169	451.0374970436096
170	311.3548996448517
171	392.2044310569763
172	350.60520672798157
173	476.6676678657532
174	377.1909923553467
175	287.60206151008606
176	513.1582102775574
177	549.0198132991791
178	662.068201303482
179	404.84339904785156
180	383.4311900138855
181	320.08651328086853
182	512.5172791481018
183	521.4321193695068
184	524.5960404872894
185	317.94409251213074
186	340.71064949035645
187	417.8827223777771
188	313.4701933860779
189	412.3387131690979
190	391.63856410980225
191	705.2383799552917
192	576.1278202533722
193	416.93566036224365
194	425.2584331035614
195	788.5950059890747
196	656.9768252372742
197	779.4551146030426
198	532.6760897636414
199	497.20014810562134
200	592.1444571018219
201	572.4170160293579
202	520.8768918514252
203	618.5300879478455
204	612.4146180152893
205	623.2633771896362
206	709.1458582878113
207	351.27581095695496
208	599.2448942661285
209	435.5835053920746
210	503.7310872077942
211	712.9340922832489
212	835.5674471855164
213	1144.496169090271
214	987.6300418376923
215	689.5738220214844
216	855.9150531291962
217	1036.0141942501068
218	992.5348954200745
219	1549.5241367816925
220	1549.5241367816925
221	1614.6846606731415
222	1407.227344751358
223	798.7442922592163
224	1000.1906282901764
225	918.248016834259
226	1222.3120896816254
227	1060.69495511055
228	1167.256528377533
229	1102.688580274582
230	1028.8101382255554
231	1203.3436419963837
232	1006.3999202251434
233	876.1021683216095
234	1371.2245626449585
235	963.9870290756226
236	1091.5798342227936
237	920.1417384147644
238	900.6759052276611
239	1019.303569316864
240	793.557493686676
241	1030.549640417099
242	925.8363282680511
243	1104.097507238388
244	1373.3998486995697
245	948.9452843666077
246	1369.1492252349854
247	1011.385363817215
248	1243.0611691474915
249	975.7662529945374
250	887.223067522049
251	1050.0468208789825
252	1368.218243598938
253	1238.9613049030304
254	1062.9036886692047
255	926.6256313323975
256	964.552613735199
257	1354.8953790664673
258	1228.758190870285
259	867.1373057365417
260	1084.3420627117157
261	1156.9612791538239
262	974.6882357597351
263	997.0409252643585
264	891.7254934310913
265	1023.6667246818542
266	1086.9470617771149
267	1072.1501319408417
268	1150.7774548530579
269	1058.975842475891
270	1300.4638140201569
271	1327.122493505478
272	1007.7508866786957
273	823.9958987236023
274	960.513509273529
275	968.235960483551
276	1065.511360168457
277	1079.6444489955902
278	715.7195203304291
279	1177.7109384536743
280	968.2293031215668
281	816.1927175521851
282	832.9127087593079
283	1054.794896364212
284	847.1169812679291
285	805.3330619335175
286	500.7522668838501
287	1004.8058619499207
288	824.2899897098541
289	1252.561692237854
290	1066.7912240028381
291	1324.9331395626068
292	1332.4346206188202
293	1032.5189678668976
294	917.3573846817017
295	1257.8211922645569
296	1034.9288733005524
297	963.5977408885956
298	991.608237028122
299	1002.3236801624298
300	749.2798161506653
301	972.2979249954224
302	1058.1004705429077
303	987.25217628479
304	1160.7710976600647
305	1079.8213839530945
306	1583446646.2172725
307	893.9473235607147
308	903.8562161922455
309	643.1735618114471
310	1005.7581677436829
311	676.2485780715942
312	1690.8993785381317
313	961.2138497829437
314	1059.467565536499
315	938.2981007099152
316	1356.877956867218
317	1408.5997610092163
318	1046.1143248081207
319	1039.486790895462
320	723.0310187339783
321	1276.3758006095886
322	674.228536605835
323	990.6369743347168
324	710.6077075004578
325	1091.278116941452
326	770.5595684051514
327	813.2377603054047
328	1173.6791627407074
329	987.5355191230774
330	1272.061202764511
331	1204.043196439743
332	1313.9148299694061
333	938.8496448993683
334	838.8458027839661
335	1561.6339228153229
336	928.508303642273
337	1058.0524189472198
338	1071.8284358978271
339	971.4007134437561
340	777.5256004333496
341	1062.3669712543488
342	818.5048816204071
343	885.8258028030396
344	1033.604380607605
345	1019.8954031467438
346	1015.5559797286987
347	719.0497033596039
348	568.468665599823
349	1009.9864552021027
350	874.2732768058777
351	1330.035168170929
352	1048.0764746665955
353	1134.2462193965912
354	949.5597972869873
355	1011.19100522995
356	967.6191642284393
357	996.4342558383942
358	930.2587649822235
359	899.1531684398651
360	1209.3757588863373
361	1358.1711370944977
362	1003.8067059516907
363	840.7853710651398
364	1211.7701270580292
365	1058.9225685596466
366	1095.971846818924
367	1404.4966268539429
368	1178.1992037296295
369	833.9522202014923
370	741.4732146263123
371	1234.0571315288544
372	783.1442837715149
373	1185.5277478694916
374	912.6232590675354
375	1080.01726937294
376	973.6344184875488
377	1136.302486896515
378	1193.0337085723877
379	1173.2735979557037
380	870.2901065349579
381	974.4000477790833
382	561.6657974720001
383	685.9372971057892
384	1304.7511818408966
385	1193.4819514751434
386	1073.0495960712433
387	616.7331504821777
388	615.1428797245026
389	574.2075102329254
390	534.90935587883
391	683.3105094432831
392	356.8251123428345
393	429.3652629852295
394	532.578446149826
395	547.6243784427643
396	296.3729622364044
397	312.1387436389923
398	411.2884826660156
399	132.84924459457397
400	469.0676612854004
401	443.0867223739624
402	509.20367455482483
403	576.3548185825348
404	487.3381447792053
405	375.35467886924744
406	172.87976694107056
407	388.184951543808
408	546.9939744472504
409	398.6969983577728
410	384.9244191646576
411	170.2439420223236
412	312.57024335861206
413	208.2887532711029
414	148.0595977306366
415	371.22797322273254
416	631.2990407943726
417	481.40449118614197
418	912.2063636779785
419	507.9686996936798
420	715.2256855964661
421	783.4486753940582
422	568.9774906635284
423	512.9588522911072
424	1068.1042594909668
425	634.4779777526855
426	560.2801303863525
427	507.1954882144928
428	381.1362872123718
429	555.5119059085846
430	527.9467852115631
431	796.3742926120758
432	353.30849289894104
433	626.29714179039
434	618.1896193027496
435	546.797801733017
436	622.9953193664551
437	279.4754738807678
438	424.33104825019836
439	428.82584619522095
440	576.4148728847504
441	708.8099367618561
442	795.9456174373627
443	899.0905623435974
444	823.6498610973358
445	775.992472410202
446	584.5017886161804
447	618.6328816413879
448	438.98656010627747
449	856.1935992240906
450	559.6133036613464
451	459.6638240814209
452	1015.0277664661407
453	602.0201849937439
454	625.4321482181549
455	293.0112774372101
456	963.3721158504486
457	984.4717795848846
458	860.6334404945374
459	709.9120926856995
460	831.1155989170074
461	659.619738817215
462	1231.72833943367
463	713.913510799408
464	779.8244712352753
465	977.4545984268188
466	1147.1441686153412
467	927.3669013977051
468	770.2114322185516
469	561.5879476070404
470	1142.0218167304993
471	680.5035445690155
472	689.1339039802551
473	1032.1524682044983
474	953.0023949146271
475	715.2112684249878
476	911.0160496234894
477	1232.8793931007385
478	1561.166222333908
479	1096.5946934223175
480	1269.2736043930054
481	1474.34299325943
482	1301.10622382164
483	1343.5836696624756
484	1325.8864192962646
485	1273.6856656074524
486	1377.7955424785614
487	1171.8724718093872
488	1654.9836761951447
489	1654.9836761951447
490	1705.9728276729584
491	1742.2309165000916
492	944.5283031463623
493	1473.540595293045
494	1417.83864569664
495	1558.0341277122498
496	1688.5923624038696
497	1208.9360883235931
498	1142.698023557663
499	1881.5355651378632
500	1970.6979186534882
501	2279.6494364738464
502	1584049620.4160006
503	2517.156265258789
504	1353.337233543396
505	1443.7646276950836
506	1602.780794620514
507	1346.9580037593842
508	1858.063410282135
509	1441.7090375423431
510	2015.846925497055
511	1331.4441919326782
512	1490.4303078651428
513	1457.2445023059845
514	1261.1556005477905
515	1134.074921131134
516	1952.4883959293365
517	1475.3935050964355
518	1475.3935050964355
519	2333.468236684799
520	1760.134702205658
521	2525.5219173431396
522	2247.7612116336823
523	1314.284601688385
524	2147.854816675186
525	2054.057363986969
526	1731.7297916412354
527	1969.9300773143768
528	1969.9300773143768
529	1731.9288439750671
530	1736.4838376045227
531	1623.9976179599762
532	1796.9084043502808
533	1986.654266834259
534	1986.654266834259
535	1986.654266834259
536	1987.9939889907837
537	1315.397068977356
538	1727.4190638065338
539	1299.9754521846771
540	2630.548243522644
541	1450.208351612091
542	1456.631506204605
543	1237.5372455120087
544	1362.3257558345795
545	2030.850242614746
546	1280.9389567375183
547	1537.1668441295624
548	1729.0202865600586
